index,node,mc_el,mc_heat,g_max,h_max,d_max,eta,availability,plant_type,heatarea,storage_capacity
n3321_sun/solar rooftop,n3321,0.0472926662097326,0,309.8208908836368,0.0,0.0,1.0,1,solar rooftop,,
n3322_sun/solar rooftop,n3322,0.047978067169294,0,402.2897455554189,0.0,0.0,1.0,1,solar rooftop,,
n3323_sun/solar rooftop,n3323,0.0486634681288553,0,386.6113820656801,0.0,0.0,1.0,1,solar rooftop,,
n3324_sun/solar rooftop,n3324,0.0493488690884167,0,577.0355457080102,0.0,0.0,1.0,1,solar rooftop,,
n3453_sun/solar rooftop,n3453,0.050034270047978,0,101.84955552654738,0.0,0.0,1.0,1,solar rooftop,,
n3454_sun/solar rooftop,n3454,0.0507196710075394,0,163.42726690803931,0.0,0.0,1.0,1,solar rooftop,,
n3455_sun/solar rooftop,n3455,0.0514050719671007,0,393.80845565248615,0.0,0.0,1.0,1,solar rooftop,,
n3456_sun/solar rooftop,n3456,0.0520904729266621,0,32.99268144272141,0.0,0.0,1.0,1,solar rooftop,,
n3457_sun/solar rooftop,n3457,0.0527758738862234,0,32.99268144272141,0.0,0.0,1.0,1,solar rooftop,,
n3458_sun/solar rooftop,n3458,0.0534612748457847,0,32.99268144272141,0.0,0.0,1.0,1,solar rooftop,,
n3459_sun/solar rooftop,n3459,0.0541466758053461,0,32.99268144272141,0.0,0.0,1.0,1,solar rooftop,,
n3460_sun/solar rooftop,n3460,0.0548320767649074,0,32.99268144272141,0.0,0.0,1.0,1,solar rooftop,,
n3461_sun/solar rooftop,n3461,0.0555174777244688,0,32.99268144272141,0.0,0.0,1.0,1,solar rooftop,,
n3462_sun/solar rooftop,n3462,0.0562028786840301,0,110.37755550543214,0.0,0.0,1.0,1,solar rooftop,,
n3463_sun/solar rooftop,n3463,0.0568882796435915,0,236.50502578193377,0.0,0.0,1.0,1,solar rooftop,,
n3464_sun/solar rooftop,n3464,0.0575736806031528,0,281.86454187247585,0.0,0.0,1.0,1,solar rooftop,,
n3465_sun/solar rooftop,n3465,0.0582590815627141,0,67.84469327870835,0.0,0.0,1.0,1,solar rooftop,,
n3466_sun/solar rooftop,n3466,0.0589444825222755,0,366.621810863843,0.0,0.0,1.0,1,solar rooftop,,
n3467_sun/solar rooftop,n3467,0.0596298834818368,0,67.84469327870835,0.0,0.0,1.0,1,solar rooftop,,
n3468_sun/solar rooftop,n3468,0.0603152844413982,0,122.08567458000272,0.0,0.0,1.0,1,solar rooftop,,
n3469_sun/solar rooftop,n3469,0.0610006854009595,0,284.0470885009745,0.0,0.0,1.0,1,solar rooftop,,
n3470_sun/solar rooftop,n3470,0.0616860863605209,0,283.63313269093504,0.0,0.0,1.0,1,solar rooftop,,
n3471_sun/solar rooftop,n3471,0.0623714873200822,0,145.1421150753027,0.0,0.0,1.0,1,solar rooftop,,
n3472_sun/solar rooftop,n3472,0.0630568882796435,0,393.12240922647686,0.0,0.0,1.0,1,solar rooftop,,
n3473_sun/solar rooftop,n3473,0.0637422892392049,0,222.04848014725843,0.0,0.0,1.0,1,solar rooftop,,
n3474_sun/solar rooftop,n3474,0.0644276901987662,0,359.80643143667737,0.0,0.0,1.0,1,solar rooftop,,
n3475_sun/solar rooftop,n3475,0.0651130911583276,0,161.7295633063907,0.0,0.0,1.0,1,solar rooftop,,
n3476_sun/solar rooftop,n3476,0.0657984921178889,0,236.36705777453017,0.0,0.0,1.0,1,solar rooftop,,
n3477_sun/solar rooftop,n3477,0.0664838930774503,0,189.99678947604423,0.0,0.0,1.0,1,solar rooftop,,
n3478_sun/solar rooftop,n3478,0.0671692940370116,0,200.6709100845381,0.0,0.0,1.0,1,solar rooftop,,
n3479_sun/solar rooftop,n3479,0.067854694996573,0,455.0580053224179,0.0,0.0,1.0,1,solar rooftop,,
n3480_sun/solar rooftop,n3480,0.0685400959561343,0,102.88065491650056,0.0,0.0,1.0,1,solar rooftop,,
n3481_sun/solar rooftop,n3481,0.0692254969156956,0,140.86785189130336,0.0,0.0,1.0,1,solar rooftop,,
n3482_sun/solar rooftop,n3482,0.069910897875257,0,107.6466543876016,0.0,0.0,1.0,1,solar rooftop,,
n3483_sun/solar rooftop,n3483,0.0705962988348183,0,107.6466543876016,0.0,0.0,1.0,1,solar rooftop,,
n3484_sun/solar rooftop,n3484,0.0712816997943797,0,102.88065491650056,0.0,0.0,1.0,1,solar rooftop,,
n3485_sun/solar rooftop,n3485,0.071967100753941,0,140.86785189130336,0.0,0.0,1.0,1,solar rooftop,,
n3486_sun/solar rooftop,n3486,0.0726525017135024,0,346.88365706871366,0.0,0.0,1.0,1,solar rooftop,,
n3487_sun/solar rooftop,n3487,0.0733379026730637,0,89.02652054567004,0.0,0.0,1.0,1,solar rooftop,,
n3488_sun/solar rooftop,n3488,0.074023303632625,0,772.5513872931838,0.0,0.0,1.0,1,solar rooftop,,
n3489_sun/solar rooftop,n3489,0.0747087045921864,0,292.6558735408772,0.0,0.0,1.0,1,solar rooftop,,
n3490_sun/solar rooftop,n3490,0.0753941055517477,0,317.3469364736993,0.0,0.0,1.0,1,solar rooftop,,
n3491_sun/solar rooftop,n3491,0.0760795065113091,0,192.8528327422701,0.0,0.0,1.0,1,solar rooftop,,
n3492_sun/solar rooftop,n3492,0.0767649074708704,0,321.053417720326,0.0,0.0,1.0,1,solar rooftop,,
n3493_sun/solar rooftop,n3493,0.0774503084304318,0,135.58267809577887,0.0,0.0,1.0,1,solar rooftop,,
n3494_sun/solar rooftop,n3494,0.0781357093899931,0,310.91841674170973,0.0,0.0,1.0,1,solar rooftop,,
n3495_sun/solar rooftop,n3495,0.0788211103495545,0,144.2627777918003,0.0,0.0,1.0,1,solar rooftop,,
n3496_sun/solar rooftop,n3496,0.0795065113091158,0,365.8938203737909,0.0,0.0,1.0,1,solar rooftop,,
n3497_sun/solar rooftop,n3497,0.0801919122686771,0,149.0019906911104,0.0,0.0,1.0,1,solar rooftop,,
n3498_sun/solar rooftop,n3498,0.0808773132282385,0,267.59850756303354,0.0,0.0,1.0,1,solar rooftop,,
n3499_sun/solar rooftop,n3499,0.0815627141877998,0,77.95289312674484,0.0,0.0,1.0,1,solar rooftop,,
n3500_sun/solar rooftop,n3500,0.0822481151473612,0,77.95289312674484,0.0,0.0,1.0,1,solar rooftop,,
n3501_sun/solar rooftop,n3501,0.0829335161069225,0,316.4496177083362,0.0,0.0,1.0,1,solar rooftop,,
n3502_sun/solar rooftop,n3502,0.0836189170664839,0,92.71810347968228,0.0,0.0,1.0,1,solar rooftop,,
n3503_sun/solar rooftop,n3503,0.0843043180260452,0,102.88065491650056,0.0,0.0,1.0,1,solar rooftop,,
n3504_sun/solar rooftop,n3504,0.0849897189856065,0,236.50502578193377,0.0,0.0,1.0,1,solar rooftop,,
n3505_sun/solar rooftop,n3505,0.0856751199451679,0,87.17465960785371,0.0,0.0,1.0,1,solar rooftop,,
n3507_sun/solar rooftop,n3507,0.0863605209047292,0,107.6466543876016,0.0,0.0,1.0,1,solar rooftop,,
n3848_sun/solar rooftop,n3848,0.0870459218642906,0,101.84955552654738,0.0,0.0,1.0,1,solar rooftop,,
n4496_sun/solar rooftop,n4496,0.0877313228238519,0,241.77153464320176,0.0,0.0,1.0,1,solar rooftop,,
n4497_sun/solar rooftop,n4497,0.0884167237834133,0,437.16663694936847,0.0,0.0,1.0,1,solar rooftop,,
n4498_sun/solar rooftop,n4498,0.0891021247429746,0,38.40573635880522,0.0,0.0,1.0,1,solar rooftop,,
n4499_sun/solar rooftop,n4499,0.089787525702536,0,273.88665658897554,0.0,0.0,1.0,1,solar rooftop,,
n4500_sun/solar rooftop,n4500,0.0904729266620973,0,505.5343852298754,0.0,0.0,1.0,1,solar rooftop,,
n4501_sun/solar rooftop,n4501,0.0911583276216586,0,32.526469056338364,0.0,0.0,1.0,1,solar rooftop,,
n4502_sun/solar rooftop,n4502,0.09184372858122,0,73.31465859829667,0.0,0.0,1.0,1,solar rooftop,,
n4503_sun/solar rooftop,n4503,0.0925291295407813,0,336.6985595769106,0.0,0.0,1.0,1,solar rooftop,,
n4504_sun/solar rooftop,n4504,0.0932145305003427,0,351.4871958137501,0.0,0.0,1.0,1,solar rooftop,,
n4505_sun/solar rooftop,n4505,0.093899931459904,0,23.405590463098285,0.0,0.0,1.0,1,solar rooftop,,
n4506_sun/solar rooftop,n4506,0.0945853324194653,0,23.405590463098285,0.0,0.0,1.0,1,solar rooftop,,
n4507_sun/solar rooftop,n4507,0.0952707333790267,0,70.70104012644305,0.0,0.0,1.0,1,solar rooftop,,
n4508_sun/solar rooftop,n4508,0.095956134338588,0,141.46462041074204,0.0,0.0,1.0,1,solar rooftop,,
n4509_sun/solar rooftop,n4509,0.0966415352981494,0,470.66539707946913,0.0,0.0,1.0,1,solar rooftop,,
n4510_sun/solar rooftop,n4510,0.0973269362577107,0,304.16363735208483,0.0,0.0,1.0,1,solar rooftop,,
n4511_sun/solar rooftop,n4511,0.0980123372172721,0,178.98418720378066,0.0,0.0,1.0,1,solar rooftop,,
n4512_sun/solar rooftop,n4512,0.0986977381768334,0,209.77773954584305,0.0,0.0,1.0,1,solar rooftop,,
n4513_sun/solar rooftop,n4513,0.0993831391363948,0,108.69453879558344,0.0,0.0,1.0,1,solar rooftop,,
n4514_sun/solar rooftop,n4514,0.1000685400959561,0,54.6327269414896,0.0,0.0,1.0,1,solar rooftop,,
n4515_sun/solar rooftop,n4515,0.1007539410555174,0,32.526469056338364,0.0,0.0,1.0,1,solar rooftop,,
n4516_sun/solar rooftop,n4516,0.1014393420150788,0,32.526469056338364,0.0,0.0,1.0,1,solar rooftop,,
n4517_sun/solar rooftop,n4517,0.1021247429746401,0,137.56534122840756,0.0,0.0,1.0,1,solar rooftop,,
n4518_sun/solar rooftop,n4518,0.1028101439342015,0,71.10356237391728,0.0,0.0,1.0,1,solar rooftop,,
n4519_sun/solar rooftop,n4519,0.1034955448937628,0,133.71697236425578,0.0,0.0,1.0,1,solar rooftop,,
n4520_sun/solar rooftop,n4520,0.1041809458533242,0,66.94702739491149,0.0,0.0,1.0,1,solar rooftop,,
n4521_sun/solar rooftop,n4521,0.1048663468128855,0,66.94702739491149,0.0,0.0,1.0,1,solar rooftop,,
n4522_sun/solar rooftop,n4522,0.1055517477724468,0,212.12845355113416,0.0,0.0,1.0,1,solar rooftop,,
n4523_sun/solar rooftop,n4523,0.1062371487320082,0,344.1043838705364,0.0,0.0,1.0,1,solar rooftop,,
n4524_sun/solar rooftop,n4524,0.1069225496915695,0,67.56318655553358,0.0,0.0,1.0,1,solar rooftop,,
n4525_sun/solar rooftop,n4525,0.1076079506511309,0,67.56318655553358,0.0,0.0,1.0,1,solar rooftop,,
n4526_sun/solar rooftop,n4526,0.1082933516106922,0,151.25844775396106,0.0,0.0,1.0,1,solar rooftop,,
n4527_sun/solar rooftop,n4527,0.1089787525702536,0,406.674148435837,0.0,0.0,1.0,1,solar rooftop,,
n4528_sun/solar rooftop,n4528,0.1096641535298149,0,32.1273056875839,0.0,0.0,1.0,1,solar rooftop,,
n4529_sun/solar rooftop,n4529,0.1103495544893762,0,260.5344568945834,0.0,0.0,1.0,1,solar rooftop,,
n4530_sun/solar rooftop,n4530,0.1110349554489376,0,281.23137757442703,0.0,0.0,1.0,1,solar rooftop,,
n4531_sun/solar rooftop,n4531,0.1117203564084989,0,23.405590463098285,0.0,0.0,1.0,1,solar rooftop,,
n4532_sun/solar rooftop,n4532,0.1124057573680603,0,23.405590463098285,0.0,0.0,1.0,1,solar rooftop,,
n4533_sun/solar rooftop,n4533,0.1130911583276216,0,32.1273056875839,0.0,0.0,1.0,1,solar rooftop,,
n4534_sun/solar rooftop,n4534,0.113776559287183,0,93.90434955956698,0.0,0.0,1.0,1,solar rooftop,,
n4535_sun/solar rooftop,n4535,0.1144619602467443,0,61.00707875307115,0.0,0.0,1.0,1,solar rooftop,,
n4536_sun/solar rooftop,n4536,0.1151473612063057,0,61.00707875307115,0.0,0.0,1.0,1,solar rooftop,,
n4537_sun/solar rooftop,n4537,0.115832762165867,0,171.69250019398672,0.0,0.0,1.0,1,solar rooftop,,
n4538_sun/solar rooftop,n4538,0.1165181631254283,0,74.27060291264822,0.0,0.0,1.0,1,solar rooftop,,
n4539_sun/solar rooftop,n4539,0.1172035640849897,0,74.27060291264822,0.0,0.0,1.0,1,solar rooftop,,
n4540_sun/solar rooftop,n4540,0.117888965044551,0,71.95560810525603,0.0,0.0,1.0,1,solar rooftop,,
n4541_sun/solar rooftop,n4541,0.1185743660041124,0,216.39919763968965,0.0,0.0,1.0,1,solar rooftop,,
n4542_sun/solar rooftop,n4542,0.1192597669636737,0,57.47342961956876,0.0,0.0,1.0,1,solar rooftop,,
n4543_sun/solar rooftop,n4543,0.1199451679232351,0,38.40573635880522,0.0,0.0,1.0,1,solar rooftop,,
n4544_sun/solar rooftop,n4544,0.1206305688827964,0,449.9586179873028,0.0,0.0,1.0,1,solar rooftop,,
n4545_sun/solar rooftop,n4545,0.1213159698423577,0,236.857990491406,0.0,0.0,1.0,1,solar rooftop,,
n4546_sun/solar rooftop,n4546,0.1220013708019191,0,57.47342961956876,0.0,0.0,1.0,1,solar rooftop,,
n4547_sun/solar rooftop,n4547,0.1226867717614804,0,70.70104012644305,0.0,0.0,1.0,1,solar rooftop,,
n4548_sun/solar rooftop,n4548,0.1233721727210418,0,70.70104012644305,0.0,0.0,1.0,1,solar rooftop,,
n4549_sun/solar rooftop,n4549,0.1240575736806031,0,119.98297155381962,0.0,0.0,1.0,1,solar rooftop,,
n4550_sun/solar rooftop,n4550,0.1247429746401645,0,57.47342961956876,0.0,0.0,1.0,1,solar rooftop,,
n4551_sun/solar rooftop,n4551,0.1254283755997258,0,242.64789541950708,0.0,0.0,1.0,1,solar rooftop,,
n4552_sun/solar rooftop,n4552,0.1261137765592871,0,449.9586179873028,0.0,0.0,1.0,1,solar rooftop,,
n4553_sun/solar rooftop,n4553,0.1267991775188485,0,67.56318655553358,0.0,0.0,1.0,1,solar rooftop,,
n4554_sun/solar rooftop,n4554,0.1274845784784098,0,115.03374725078572,0.0,0.0,1.0,1,solar rooftop,,
n4555_sun/solar rooftop,n4555,0.1281699794379712,0,175.96805259400935,0.0,0.0,1.0,1,solar rooftop,,
n4556_sun/solar rooftop,n4556,0.1288553803975325,0,70.70104012644305,0.0,0.0,1.0,1,solar rooftop,,
n4557_sun/solar rooftop,n4557,0.1295407813570939,0,119.98297155381962,0.0,0.0,1.0,1,solar rooftop,,
n4558_sun/solar rooftop,n4558,0.1302261823166552,0,183.98231025923891,0.0,0.0,1.0,1,solar rooftop,,
n4559_sun/solar rooftop,n4559,0.1309115832762166,0,141.46462041074204,0.0,0.0,1.0,1,solar rooftop,,
n4560_sun/solar rooftop,n4560,0.1315969842357779,0,74.27060291264822,0.0,0.0,1.0,1,solar rooftop,,
n4561_sun/solar rooftop,n4561,0.1322823851953392,0,129.67907914514686,0.0,0.0,1.0,1,solar rooftop,,
n4562_sun/solar rooftop,n4562,0.1329677861549006,0,151.25844775396106,0.0,0.0,1.0,1,solar rooftop,,
n4575_sun/solar rooftop,n4575,0.1336531871144619,0,92.29860089352084,0.0,0.0,1.0,1,solar rooftop,,
n4576_sun/solar rooftop,n4576,0.1343385880740233,0,61.00707875307115,0.0,0.0,1.0,1,solar rooftop,,
n4577_sun/solar rooftop,n4577,0.1350239890335846,0,23.405590463098285,0.0,0.0,1.0,1,solar rooftop,,
n4579_sun/solar rooftop,n4579,0.135709389993146,0,100.3778783624332,0.0,0.0,1.0,1,solar rooftop,,
n4580_sun/solar rooftop,n4580,0.1363947909527073,0,42.57685957415939,0.0,0.0,1.0,1,solar rooftop,,
n4581_sun/solar rooftop,n4581,0.1370801919122687,0,42.57685957415939,0.0,0.0,1.0,1,solar rooftop,,
n4582_sun/solar rooftop,n4582,0.13776559287183,0,166.00994879705456,0.0,0.0,1.0,1,solar rooftop,,
n4583_sun/solar rooftop,n4583,0.1384509938313913,0,295.77025143729645,0.0,0.0,1.0,1,solar rooftop,,
n4584_sun/solar rooftop,n4584,0.1391363947909527,0,90.52344529103544,0.0,0.0,1.0,1,solar rooftop,,
n4585_sun/solar rooftop,n4585,0.139821795750514,0,299.7764388550468,0.0,0.0,1.0,1,solar rooftop,,
n4586_sun/solar rooftop,n4586,0.1405071967100754,0,479.8021354583697,0.0,0.0,1.0,1,solar rooftop,,
n4587_sun/solar rooftop,n4587,0.1411925976696367,0,77.9179603489548,0.0,0.0,1.0,1,solar rooftop,,
n4588_sun/solar rooftop,n4588,0.1418779986291981,0,77.9179603489548,0.0,0.0,1.0,1,solar rooftop,,
n4589_sun/solar rooftop,n4589,0.1425633995887594,0,57.4061217801232,0.0,0.0,1.0,1,solar rooftop,,
n4590_sun/solar rooftop,n4590,0.1432488005483208,0,83.7292352435427,0.0,0.0,1.0,1,solar rooftop,,
n4591_sun/solar rooftop,n4591,0.1439342015078821,0,83.7292352435427,0.0,0.0,1.0,1,solar rooftop,,
n4592_sun/solar rooftop,n4592,0.1446196024674434,0,221.63522558914843,0.0,0.0,1.0,1,solar rooftop,,
n4593_sun/solar rooftop,n4593,0.1453050034270048,0,74.76547093060161,0.0,0.0,1.0,1,solar rooftop,,
n4594_sun/solar rooftop,n4594,0.1459904043865661,0,45.26325291234797,0.0,0.0,1.0,1,solar rooftop,,
n4595_sun/solar rooftop,n4595,0.1466758053461275,0,426.4274434328635,0.0,0.0,1.0,1,solar rooftop,,
n4596_sun/solar rooftop,n4596,0.1473612063056888,0,249.29438174743524,0.0,0.0,1.0,1,solar rooftop,,
n4597_sun/solar rooftop,n4597,0.1480466072652501,0,302.2020249714995,0.0,0.0,1.0,1,solar rooftop,,
n4598_sun/solar rooftop,n4598,0.1487320082248115,0,80.09447412262573,0.0,0.0,1.0,1,solar rooftop,,
n4599_sun/solar rooftop,n4599,0.1494174091843728,0,42.57685957415939,0.0,0.0,1.0,1,solar rooftop,,
n4600_sun/solar rooftop,n4600,0.1501028101439342,0,56.9041297473784,0.0,0.0,1.0,1,solar rooftop,,
n4601_sun/solar rooftop,n4601,0.1507882111034955,0,56.9041297473784,0.0,0.0,1.0,1,solar rooftop,,
n4602_sun/solar rooftop,n4602,0.1514736120630569,0,56.9041297473784,0.0,0.0,1.0,1,solar rooftop,,
n4603_sun/solar rooftop,n4603,0.1521590130226182,0,155.7728126923491,0.0,0.0,1.0,1,solar rooftop,,
n4604_sun/solar rooftop,n4604,0.1528444139821795,0,281.232391240045,0.0,0.0,1.0,1,solar rooftop,,
n4605_sun/solar rooftop,n4605,0.1535298149417409,0,72.15750012681171,0.0,0.0,1.0,1,solar rooftop,,
n4606_sun/solar rooftop,n4606,0.1542152159013022,0,291.8362152165191,0.0,0.0,1.0,1,solar rooftop,,
n4607_sun/solar rooftop,n4607,0.1549006168608636,0,341.1181900278122,0.0,0.0,1.0,1,solar rooftop,,
n4608_sun/solar rooftop,n4608,0.1555860178204249,0,46.82096015745938,0.0,0.0,1.0,1,solar rooftop,,
n4609_sun/solar rooftop,n4609,0.1562714187799863,0,46.82096015745938,0.0,0.0,1.0,1,solar rooftop,,
n4610_sun/solar rooftop,n4610,0.1569568197395476,0,209.16564436091693,0.0,0.0,1.0,1,solar rooftop,,
n4611_sun/solar rooftop,n4611,0.157642220699109,0,231.2739400124854,0.0,0.0,1.0,1,solar rooftop,,
n4612_sun/solar rooftop,n4612,0.1583276216586703,0,286.75009448722824,0.0,0.0,1.0,1,solar rooftop,,
n4613_sun/solar rooftop,n4613,0.1590130226182316,0,109.70570814162248,0.0,0.0,1.0,1,solar rooftop,,
n4614_sun/solar rooftop,n4614,0.159698423577793,0,33.73410345232862,0.0,0.0,1.0,1,solar rooftop,,
n4615_sun/solar rooftop,n4615,0.1603838245373543,0,285.2476043349515,0.0,0.0,1.0,1,solar rooftop,,
n4616_sun/solar rooftop,n4616,0.1610692254969157,0,87.17465960785371,0.0,0.0,1.0,1,solar rooftop,,
n4617_sun/solar rooftop,n4617,0.161754626456477,0,169.85817162269296,0.0,0.0,1.0,1,solar rooftop,,
n4618_sun/solar rooftop,n4618,0.1624400274160383,0,140.0927563503919,0.0,0.0,1.0,1,solar rooftop,,
n4619_sun/solar rooftop,n4619,0.1631254283755997,0,281.34740072885904,0.0,0.0,1.0,1,solar rooftop,,
n4620_sun/solar rooftop,n4620,0.163810829335161,0,195.8212506864149,0.0,0.0,1.0,1,solar rooftop,,
n4621_sun/solar rooftop,n4621,0.1644962302947224,0,326.7123034095031,0.0,0.0,1.0,1,solar rooftop,,
n4622_sun/solar rooftop,n4622,0.1651816312542837,0,53.8840999560729,0.0,0.0,1.0,1,solar rooftop,,
n4623_sun/solar rooftop,n4623,0.1658670322138451,0,53.8840999560729,0.0,0.0,1.0,1,solar rooftop,,
n4624_sun/solar rooftop,n4624,0.1665524331734064,0,67.54296470140564,0.0,0.0,1.0,1,solar rooftop,,
n4625_sun/solar rooftop,n4625,0.1672378341329678,0,183.40392087830168,0.0,0.0,1.0,1,solar rooftop,,
n4626_sun/solar rooftop,n4626,0.1679232350925291,0,369.66367957769467,0.0,0.0,1.0,1,solar rooftop,,
n4627_sun/solar rooftop,n4627,0.1686086360520904,0,115.8341341823393,0.0,0.0,1.0,1,solar rooftop,,
n4628_sun/solar rooftop,n4628,0.1692940370116518,0,67.54296470140564,0.0,0.0,1.0,1,solar rooftop,,
n4629_sun/solar rooftop,n4629,0.1699794379712131,0,67.54296470140564,0.0,0.0,1.0,1,solar rooftop,,
n4630_sun/solar rooftop,n4630,0.1706648389307745,0,67.54296470140564,0.0,0.0,1.0,1,solar rooftop,,
n4631_sun/solar rooftop,n4631,0.1713502398903358,0,126.5848480962968,0.0,0.0,1.0,1,solar rooftop,,
n4632_sun/solar rooftop,n4632,0.1720356408498972,0,164.74308124891837,0.0,0.0,1.0,1,solar rooftop,,
n4633_sun/solar rooftop,n4633,0.1727210418094585,0,53.8840999560729,0.0,0.0,1.0,1,solar rooftop,,
n4634_sun/solar rooftop,n4634,0.1734064427690199,0,53.8840999560729,0.0,0.0,1.0,1,solar rooftop,,
n4635_sun/solar rooftop,n4635,0.1740918437285812,0,53.8840999560729,0.0,0.0,1.0,1,solar rooftop,,
n4636_sun/solar rooftop,n4636,0.1747772446881425,0,126.5848480962968,0.0,0.0,1.0,1,solar rooftop,,
n4637_sun/solar rooftop,n4637,0.1754626456477039,0,53.8840999560729,0.0,0.0,1.0,1,solar rooftop,,
n4638_sun/solar rooftop,n4638,0.1761480466072652,0,76.4415471021782,0.0,0.0,1.0,1,solar rooftop,,
n4639_sun/solar rooftop,n4639,0.1768334475668266,0,76.4415471021782,0.0,0.0,1.0,1,solar rooftop,,
n4640_sun/solar rooftop,n4640,0.1775188485263879,0,328.6510502247066,0.0,0.0,1.0,1,solar rooftop,,
n4641_sun/solar rooftop,n4641,0.1782042494859493,0,90.52344529103544,0.0,0.0,1.0,1,solar rooftop,,
n4642_sun/solar rooftop,n4642,0.1788896504455106,0,90.52344529103544,0.0,0.0,1.0,1,solar rooftop,,
n4643_sun/solar rooftop,n4643,0.179575051405072,0,90.52344529103544,0.0,0.0,1.0,1,solar rooftop,,
n4644_sun/solar rooftop,n4644,0.1802604523646333,0,372.08260560947576,0.0,0.0,1.0,1,solar rooftop,,
n4645_sun/solar rooftop,n4645,0.1809458533241946,0,63.83994011181184,0.0,0.0,1.0,1,solar rooftop,,
n4646_sun/solar rooftop,n4646,0.181631254283756,0,159.377177761498,0.0,0.0,1.0,1,solar rooftop,,
n4647_sun/solar rooftop,n4647,0.1823166552433173,0,62.93546729620763,0.0,0.0,1.0,1,solar rooftop,,
n4648_sun/solar rooftop,n4648,0.1830020562028787,0,82.09124274050441,0.0,0.0,1.0,1,solar rooftop,,
n4649_sun/solar rooftop,n4649,0.18368745716244,0,227.2047368434391,0.0,0.0,1.0,1,solar rooftop,,
n4650_sun/solar rooftop,n4650,0.1843728581220013,0,45.19514599031865,0.0,0.0,1.0,1,solar rooftop,,
n4651_sun/solar rooftop,n4651,0.1850582590815627,0,45.19514599031865,0.0,0.0,1.0,1,solar rooftop,,
n4652_sun/solar rooftop,n4652,0.185743660041124,0,90.88603496593,0.0,0.0,1.0,1,solar rooftop,,
n4653_sun/solar rooftop,n4653,0.1864290610006854,0,90.88603496593,0.0,0.0,1.0,1,solar rooftop,,
n4654_sun/solar rooftop,n4654,0.1871144619602467,0,283.757482044754,0.0,0.0,1.0,1,solar rooftop,,
n4655_sun/solar rooftop,n4655,0.1877998629198081,0,74.510952490719,0.0,0.0,1.0,1,solar rooftop,,
n4656_sun/solar rooftop,n4656,0.1884852638793694,0,90.88603496593,0.0,0.0,1.0,1,solar rooftop,,
n4657_sun/solar rooftop,n4657,0.1891706648389307,0,90.88603496593,0.0,0.0,1.0,1,solar rooftop,,
n4658_sun/solar rooftop,n4658,0.1898560657984921,0,387.7674502778733,0.0,0.0,1.0,1,solar rooftop,,
n4659_sun/solar rooftop,n4659,0.1905414667580534,0,510.2272865711001,0.0,0.0,1.0,1,solar rooftop,,
n4660_sun/solar rooftop,n4660,0.1912268677176148,0,195.5574950552868,0.0,0.0,1.0,1,solar rooftop,,
n4661_sun/solar rooftop,n4661,0.1919122686771761,0,287.63677297781805,0.0,0.0,1.0,1,solar rooftop,,
n4662_sun/solar rooftop,n4662,0.1925976696367375,0,56.37284879062908,0.0,0.0,1.0,1,solar rooftop,,
n4663_sun/solar rooftop,n4663,0.1932830705962988,0,96.43994618340452,0.0,0.0,1.0,1,solar rooftop,,
n4664_sun/solar rooftop,n4664,0.1939684715558602,0,74.510952490719,0.0,0.0,1.0,1,solar rooftop,,
n4665_sun/solar rooftop,n4665,0.1946538725154215,0,151.34713544372843,0.0,0.0,1.0,1,solar rooftop,,
n4666_sun/solar rooftop,n4666,0.1953392734749828,0,56.37284879062908,0.0,0.0,1.0,1,solar rooftop,,
n4667_sun/solar rooftop,n4667,0.1960246744345442,0,279.93890798440856,0.0,0.0,1.0,1,solar rooftop,,
n4668_sun/solar rooftop,n4668,0.1967100753941055,0,62.93546729620763,0.0,0.0,1.0,1,solar rooftop,,
n4669_sun/solar rooftop,n4669,0.1973954763536669,0,42.06526857390229,0.0,0.0,1.0,1,solar rooftop,,
n4670_sun/solar rooftop,n4670,0.1980808773132282,0,74.510952490719,0.0,0.0,1.0,1,solar rooftop,,
n4671_sun/solar rooftop,n4671,0.1987662782727896,0,74.510952490719,0.0,0.0,1.0,1,solar rooftop,,
n4672_sun/solar rooftop,n4672,0.1994516792323509,0,42.06526857390229,0.0,0.0,1.0,1,solar rooftop,,
n4673_sun/solar rooftop,n4673,0.2001370801919123,0,42.06526857390229,0.0,0.0,1.0,1,solar rooftop,,
n4674_sun/solar rooftop,n4674,0.2008224811514736,0,213.6062802007428,0.0,0.0,1.0,1,solar rooftop,,
n4675_sun/solar rooftop,n4675,0.2015078821110349,0,62.93546729620763,0.0,0.0,1.0,1,solar rooftop,,
n4676_sun/solar rooftop,n4676,0.2021932830705963,0,36.76369132285154,0.0,0.0,1.0,1,solar rooftop,,
